datetime,open,high,low,close,volume
2021-03-09T00:00:00+05:30,5.39,5.47,5.2,5.43,793241
2021-03-10T00:00:00+05:30,5.51,5.58,5.35,5.43,302464
2021-03-12T00:00:00+05:30,5.43,5.86,5.43,5.66,63578
2021-03-15T00:00:00+05:30,5.78,5.86,5.62,5.74,61431
2021-03-16T00:00:00+05:30,5.82,5.82,5.58,5.66,87235
2021-03-17T00:00:00+05:30,5.58,5.62,5.43,5.55,15703
2021-03-18T00:00:00+05:30,5.39,5.58,5.24,5.43,46834
2021-03-19T00:00:00+05:30,5.27,5.62,5.2,5.27,29309
2021-03-22T00:00:00+05:30,5.31,5.47,5.12,5.16,43751
2021-03-23T00:00:00+05:30,5.27,5.35,5.08,5.35,44220
2021-03-24T00:00:00+05:30,5.35,5.39,4.85,4.96,57690
2021-03-25T00:00:00+05:30,5.27,5.27,4.58,4.81,98449
2021-03-26T00:00:00+05:30,4.89,4.96,4.62,4.77,70415
2021-03-30T00:00:00+05:30,4.85,4.89,4.62,4.69,37154
2021-03-31T00:00:00+05:30,4.69,4.85,4.62,4.81,19844
2021-04-01T00:00:00+05:30,4.81,4.89,4.58,4.65,111997
2021-04-05T00:00:00+05:30,4.77,4.81,4.54,4.58,52478
2021-04-06T00:00:00+05:30,4.69,4.77,4.58,4.65,32161
2021-04-07T00:00:00+05:30,4.65,4.89,4.58,4.85,33006
2021-04-08T00:00:00+05:30,4.77,4.93,4.65,4.69,42990
2021-04-09T00:00:00+05:30,4.89,4.89,4.62,4.85,56847
2021-04-12T00:00:00+05:30,4.73,5.82,3.92,5.55,534507
2021-04-13T00:00:00+05:30,5.43,5.82,4.65,5.39,169590
2021-04-15T00:00:00+05:30,5.43,5.58,5.27,5.31,28342
2021-04-16T00:00:00+05:30,5.55,5.55,5.12,5.16,33491
2021-04-19T00:00:00+05:30,4.93,6.17,4.89,5.43,163185
2021-04-20T00:00:00+05:30,5.43,5.74,5.12,5.35,52821
2021-04-22T00:00:00+05:30,5.55,6.4,5.16,6.4,721191
2021-04-23T00:00:00+05:30,5.86,7.29,5.86,6.01,426097
2021-04-26T00:00:00+05:30,6.13,6.24,5.97,6.01,66686
2021-04-27T00:00:00+05:30,6.36,6.36,5.66,5.82,85336
2021-04-28T00:00:00+05:30,5.74,6.13,5.66,5.74,94242
2021-04-29T00:00:00+05:30,5.82,5.82,5.62,5.62,25237
2021-04-30T00:00:00+05:30,5.82,5.82,5.55,5.7,42077
2021-05-03T00:00:00+05:30,5.66,5.97,5.55,5.66,70824
2021-05-04T00:00:00+05:30,5.78,5.82,5.62,5.66,79818
2021-05-05T00:00:00+05:30,5.74,5.97,5.62,5.82,48645
2021-05-06T00:00:00+05:30,5.97,6.13,4.81,5.55,94481
2021-05-07T00:00:00+05:30,5.66,5.74,5.55,5.58,42708
2021-05-10T00:00:00+05:30,5.62,5.78,4.85,5.55,115459
2021-05-11T00:00:00+05:30,5.66,5.7,5.47,5.58,571394
2021-05-12T00:00:00+05:30,5.89,6.63,5.47,5.89,264762
2021-05-14T00:00:00+05:30,6.44,6.9,5.97,6.71,813050
2021-05-17T00:00:00+05:30,6.83,7.29,6.55,6.79,414803
2021-05-18T00:00:00+05:30,6.79,7.17,6.71,6.79,126194
2021-05-19T00:00:00+05:30,6.63,6.86,6.59,6.67,110541
2021-05-20T00:00:00+05:30,6.67,6.86,6.36,6.75,123575
2021-05-21T00:00:00+05:30,6.86,6.86,6.55,6.71,90000
2021-05-24T00:00:00+05:30,6.9,6.94,6.75,6.9,597691
2021-05-25T00:00:00+05:30,6.79,7.17,6.79,6.86,146755
2021-05-26T00:00:00+05:30,7.14,7.14,6.83,6.9,83008
2021-05-27T00:00:00+05:30,6.71,7.06,6.71,6.98,179186
2021-05-28T00:00:00+05:30,7.02,7.14,6.79,6.9,1077283
2021-05-31T00:00:00+05:30,7.06,7.06,6.67,6.79,111418
2021-06-01T00:00:00+05:30,6.83,6.86,6.59,6.59,90381
2021-06-02T00:00:00+05:30,6.75,6.75,6.01,6.48,101137
2021-06-03T00:00:00+05:30,6.36,6.86,6.36,6.67,106981
2021-06-04T00:00:00+05:30,6.9,6.9,6.4,6.79,103475
2021-06-07T00:00:00+05:30,6.9,7.68,6.59,7.41,361403
2021-06-08T00:00:00+05:30,8.07,8.07,7.45,7.56,194054
2021-06-09T00:00:00+05:30,7.83,7.83,7.06,7.33,223912
2021-06-10T00:00:00+05:30,7.37,7.72,6.98,7.56,146777
2021-06-11T00:00:00+05:30,7.76,7.76,7.29,7.45,95586
2021-06-14T00:00:00+05:30,7.72,7.91,7.1,7.6,172888
2021-06-15T00:00:00+05:30,7.76,7.91,7.37,7.64,123595
2021-06-16T00:00:00+05:30,7.45,7.76,7.37,7.45,61059
2021-06-17T00:00:00+05:30,7.56,8.92,7.48,8.84,1021918
2021-06-18T00:00:00+05:30,9.62,10.08,8.03,8.45,2007281
2021-06-21T00:00:00+05:30,8.65,9.15,8.49,8.73,409868
2021-06-22T00:00:00+05:30,9.0,9.23,8.76,8.84,293569
2021-06-23T00:00:00+05:30,8.84,9.11,8.53,8.61,275322
2021-06-24T00:00:00+05:30,9.0,9.0,8.14,8.26,126185
2021-06-25T00:00:00+05:30,8.42,8.42,7.87,7.99,153480
2021-06-28T00:00:00+05:30,8.34,9.58,8.26,9.5,3647669
2021-06-29T00:00:00+05:30,9.31,10.24,8.73,9.66,1795710
2021-06-30T00:00:00+05:30,10.16,10.16,9.07,9.31,876245
2021-07-01T00:00:00+05:30,9.62,9.66,9.11,9.31,268297
2021-07-02T00:00:00+05:30,9.66,9.66,9.23,9.35,194078
2021-07-05T00:00:00+05:30,9.62,9.62,9.23,9.27,260207
2021-07-06T00:00:00+05:30,9.54,9.54,9.23,9.27,294331
2021-07-07T00:00:00+05:30,9.5,9.5,9.04,9.11,138095
2021-07-08T00:00:00+05:30,9.11,9.35,8.96,9.15,141591
2021-07-09T00:00:00+05:30,9.23,9.35,8.92,9.07,177713
2021-07-12T00:00:00+05:30,9.07,9.23,8.65,8.92,281700
2021-07-13T00:00:00+05:30,9.07,9.07,8.76,8.8,91029
2021-07-14T00:00:00+05:30,9.0,9.0,8.53,8.73,84976
2021-07-15T00:00:00+05:30,8.88,8.92,8.38,8.53,220048
2021-07-16T00:00:00+05:30,8.38,8.84,8.22,8.69,214189
2021-07-19T00:00:00+05:30,9.11,9.11,8.22,8.88,158653
2021-07-20T00:00:00+05:30,9.0,9.46,8.34,8.73,338845
2021-07-22T00:00:00+05:30,8.92,9.27,8.65,8.73,134511
2021-07-23T00:00:00+05:30,9.04,9.04,8.45,8.53,75130
2021-07-26T00:00:00+05:30,8.88,8.88,8.22,8.3,108260
