datetime,open,high,low,close,volume
2023-01-11T00:00:00+05:30,13310.49,13318.64,13246.23,13267.15,0
2023-01-12T00:00:00+05:30,13313.22,13350.06,13201.67,13309.64,0
2023-01-13T00:00:00+05:30,13346.82,13484.22,13182.09,13433.12,0
2023-01-16T00:00:00+05:30,13493.48,13575.49,13422.12,13545.51,0
2023-01-17T00:00:00+05:30,13561.3,13678.23,13545.65,13662.94,0
2023-01-18T00:00:00+05:30,13689.15,13773.43,13678.54,13744.17,0
2023-01-19T00:00:00+05:30,13683.81,13745.27,13618.42,13677.43,0
2023-01-20T00:00:00+05:30,13705.02,13742.61,13589.05,13622.7,0
2023-01-23T00:00:00+05:30,13660.78,13831.55,13640.17,13808.34,0
2023-01-24T00:00:00+05:30,13865.0,13921.72,13839.22,13863.35,0
2023-01-25T00:00:00+05:30,13819.73,13844.99,13750.87,13785.26,0
2023-01-27T00:00:00+05:30,13771.82,13840.66,13532.79,13623.34,0
2023-01-30T00:00:00+05:30,13653.17,13804.21,13580.66,13740.93,0
2023-01-31T00:00:00+05:30,13773.41,13783.31,13567.51,13661.27,0
2023-02-01T00:00:00+05:30,13726.31,13815.06,13578.12,13717.61,0
2023-02-02T00:00:00+05:30,13713.15,13984.74,13713.15,13943.76,0
2023-02-03T00:00:00+05:30,14038.89,14084.66,13905.79,14023.07,0
2023-02-06T00:00:00+05:30,14012.67,14019.71,13888.57,13936.36,0
2023-02-07T00:00:00+05:30,13935.29,14010.34,13865.9,13898.74,0
2023-02-08T00:00:00+05:30,13895.85,14125.4,13889.2,14045.34,0
2023-02-09T00:00:00+05:30,14031.33,14153.63,13997.8,14142.43,0
2023-02-10T00:00:00+05:30,14070.3,14120.05,13998.0,14096.33,0
2023-02-13T00:00:00+05:30,14066.1,14068.95,13846.32,13860.89,0
2023-02-22T00:00:00+05:30,13875.49,13943.44,13789.67,13818.43,0
2023-02-23T00:00:00+05:30,13862.11,13902.26,13757.63,13783.38,0
2023-02-24T00:00:00+05:30,13809.67,13887.63,13703.89,13722.16,0
2023-02-27T00:00:00+05:30,13696.45,13696.45,13382.77,13468.27,0
2023-02-28T00:00:00+05:30,13506.7,13594.74,13312.55,13374.65,0
2023-03-01T00:00:00+05:30,13361.15,13528.69,13355.19,13517.69,0
2023-03-02T00:00:00+05:30,13445.24,13456.26,13315.51,13343.41,0
2023-03-03T00:00:00+05:30,13445.69,13487.27,13392.58,13444.65,0
2023-03-06T00:00:00+05:30,13505.64,13689.91,13505.64,13597.02,0
2023-03-08T00:00:00+05:30,13484.49,13562.88,13417.71,13554.51,0
2023-03-09T00:00:00+05:30,13628.52,13628.52,13428.0,13431.83,0
2023-03-10T00:00:00+05:30,13308.75,13395.86,13281.39,13390.57,0
2023-03-13T00:00:00+05:30,13368.07,13519.02,13141.43,13208.66,0
2023-03-14T00:00:00+05:30,13186.52,13256.95,12969.16,13050.9,0
2023-03-15T00:00:00+05:30,13113.35,13144.85,12955.88,12978.53,0
2023-03-16T00:00:00+05:30,12926.48,12984.87,12837.52,12905.38,0
2023-03-17T00:00:00+05:30,12974.85,13132.57,12960.64,13021.26,0
2023-03-20T00:00:00+05:30,12964.92,12969.47,12765.18,12882.53,0
2023-03-21T00:00:00+05:30,12906.12,12919.66,12776.75,12801.58,0
2023-03-22T00:00:00+05:30,12867.81,12932.67,12777.87,12814.64,0
2023-03-23T00:00:00+05:30,12751.99,12786.49,12681.82,12741.73,0
2023-03-24T00:00:00+05:30,12803.75,12910.11,12681.95,12682.77,0
2023-03-27T00:00:00+05:30,12720.76,12822.74,12671.08,12721.49,0
2023-03-28T00:00:00+05:30,12739.99,12782.26,12594.77,12611.0,0
2023-03-29T00:00:00+05:30,12615.49,12737.63,12570.51,12728.48,0
2023-03-31T00:00:00+05:30,12848.67,13001.44,12814.68,12973.66,0
2023-04-03T00:00:00+05:30,13030.97,13054.8,12903.23,12971.56,0
2023-04-05T00:00:00+05:30,12919.81,13117.07,12919.26,13096.3,0
2023-04-06T00:00:00+05:30,13064.04,13109.47,12994.63,13039.71,0
2023-04-10T00:00:00+05:30,13033.87,13167.91,13023.99,13132.26,0
2023-04-11T00:00:00+05:30,13167.06,13167.06,12939.8,12991.31,0
2023-04-12T00:00:00+05:30,13034.6,13135.0,12966.48,13127.23,0
2023-04-13T00:00:00+05:30,13013.71,13021.64,12835.43,12864.63,0
2023-04-17T00:00:00+05:30,12371.57,12432.59,12064.29,12288.55,0
2023-04-18T00:00:00+05:30,12332.67,12372.2,12223.61,12308.04,0
2023-04-19T00:00:00+05:30,12314.16,12314.16,12118.07,12132.26,0
2023-04-20T00:00:00+05:30,12132.96,12196.51,12088.47,12133.58,0
2023-04-21T00:00:00+05:30,12134.54,12209.0,12115.59,12199.15,0
2023-04-24T00:00:00+05:30,12207.63,12229.58,12128.07,12224.56,0
2023-04-25T00:00:00+05:30,12243.75,12272.92,12159.38,12239.95,0
2023-04-26T00:00:00+05:30,12243.49,12291.82,12229.96,12275.78,0
2023-04-27T00:00:00+05:30,12279.46,12411.48,12251.63,12407.12,0
2023-04-28T00:00:00+05:30,12437.1,12557.01,12423.15,12534.9,0
2023-05-02T00:00:00+05:30,12550.6,12684.69,12549.83,12640.5,0
2023-05-03T00:00:00+05:30,12590.08,12591.86,12497.05,12514.62,0
2023-05-04T00:00:00+05:30,12531.34,12618.18,12489.72,12613.03,0
2023-05-05T00:00:00+05:30,12600.29,12610.74,12480.42,12534.02,0
2023-05-08T00:00:00+05:30,12547.79,12625.25,12533.68,12620.82,0
2023-05-09T00:00:00+05:30,12626.05,12709.96,12604.56,12705.76,0
2023-05-10T00:00:00+05:30,12718.23,12739.37,12645.93,12681.93,0
2023-05-11T00:00:00+05:30,12750.22,12750.42,12632.15,12667.17,0
2023-05-12T00:00:00+05:30,12641.54,12655.47,12540.74,12621.8,0
2023-05-15T00:00:00+05:30,12642.9,12759.41,12596.33,12669.59,0
2023-05-16T00:00:00+05:30,12724.92,12768.63,12660.22,12670.81,0
2023-05-17T00:00:00+05:30,12670.19,12692.37,12505.05,12572.34,0
2023-05-18T00:00:00+05:30,12620.61,12647.42,12539.13,12562.05,0
2023-05-19T00:00:00+05:30,12587.94,12722.81,12585.06,12706.76,0
2023-05-22T00:00:00+05:30,12710.68,12941.85,12699.58,12903.45,0
2023-05-23T00:00:00+05:30,12947.39,13047.26,12896.7,12908.34,0
2023-05-24T00:00:00+05:30,12858.25,12950.24,12831.99,12924.19,0
2023-05-25T00:00:00+05:30,12896.54,13012.34,12868.44,13009.24,0
2023-05-26T00:00:00+05:30,13005.53,13150.48,13003.61,13136.91,0
2023-05-29T00:00:00+05:30,13239.03,13269.99,13094.3,13114.54,0
2023-05-30T00:00:00+05:30,13110.3,13174.5,13079.09,13143.04,0
