datetime,open,high,low,close,volume
2021-03-09T00:00:00+05:30,162.37,163.14,162.17,162.5,1030
2021-03-10T00:00:00+05:30,163.45,163.9,163.03,163.5,1900
2021-03-12T00:00:00+05:30,165.06,165.06,163.86,163.86,510
2021-03-15T00:00:00+05:30,161.56,161.56,160.0,161.03,280
2021-03-17T00:00:00+05:30,160.9,160.9,158.77,158.77,630
2021-03-18T00:00:00+05:30,159.16,159.16,159.0,159.0,610
2021-03-19T00:00:00+05:30,158.9,158.9,154.93,158.8,1220
2021-03-22T00:00:00+05:30,158.41,159.71,158.1,158.1,510
2021-03-23T00:00:00+05:30,159.99,159.99,159.99,159.99,180
2021-03-24T00:00:00+05:30,157.46,157.97,156.91,157.93,240
2021-03-25T00:00:00+05:30,155.4,155.98,154.49,154.75,120
2021-03-26T00:00:00+05:30,157.64,157.64,156.63,157.5,90
2021-03-30T00:00:00+05:30,164.9,169.6,156.91,161.04,340
2021-03-31T00:00:00+05:30,159.91,164.85,158.9,159.85,400
2021-04-01T00:00:00+05:30,164.0,164.0,160.09,161.7,50
2021-04-05T00:00:00+05:30,162.0,162.0,157.17,157.9,450
2021-04-06T00:00:00+05:30,157.62,160.09,157.61,157.95,1180
2021-04-07T00:00:00+05:30,160.64,160.64,159.56,159.56,170
2021-04-08T00:00:00+05:30,154.77,163.0,154.77,160.9,270
2021-04-09T00:00:00+05:30,165.0,165.0,159.43,159.43,150
2021-04-12T00:00:00+05:30,156.74,170.0,152.13,154.99,820
2021-04-13T00:00:00+05:30,157.36,157.36,157.36,157.36,40
2021-04-15T00:00:00+05:30,156.9,156.9,155.0,156.47,370
2021-04-16T00:00:00+05:30,157.64,159.18,157.64,158.01,440
2021-04-19T00:00:00+05:30,155.0,155.66,153.42,155.66,1410
2021-04-20T00:00:00+05:30,154.9,154.9,153.73,153.73,30
2021-04-22T00:00:00+05:30,154.76,154.76,154.76,154.76,60
2021-04-23T00:00:00+05:30,155.96,155.96,155.96,155.96,10
2021-04-26T00:00:00+05:30,156.5,156.5,156.5,156.5,10
2021-04-27T00:00:00+05:30,158.83,158.83,158.83,158.83,200
2021-04-30T00:00:00+05:30,160.61,160.82,157.64,157.77,1080
2021-05-03T00:00:00+05:30,156.37,158.44,156.37,158.44,1290
2021-05-05T00:00:00+05:30,156.9,158.44,156.8,158.44,80
2021-05-06T00:00:00+05:30,158.44,158.44,158.44,158.44,270
2021-05-07T00:00:00+05:30,160.83,160.83,159.23,159.26,100
2021-05-10T00:00:00+05:30,162.14,162.14,160.54,160.56,150
2021-05-11T00:00:00+05:30,159.0,160.21,155.9,159.35,650
2021-05-12T00:00:00+05:30,158.38,158.38,158.38,158.38,200
2021-05-14T00:00:00+05:30,158.93,158.93,157.29,157.29,110
