datetime,open,high,low,close,volume
2021-03-09T00:00:00+05:30,772.5,782.85,769.13,781.25,15064940
2021-03-10T00:00:00+05:30,786.0,787.5,776.08,777.88,11053668
2021-03-12T00:00:00+05:30,800.0,800.0,767.53,775.98,15630516
2021-03-15T00:00:00+05:30,774.2,774.2,757.65,764.33,12227500
2021-03-16T00:00:00+05:30,765.45,770.2,755.0,756.08,13714528
2021-03-17T00:00:00+05:30,762.13,769.5,745.1,747.68,21059390
2021-03-18T00:00:00+05:30,755.88,761.03,740.58,745.5,18064110
2021-03-19T00:00:00+05:30,742.5,755.6,737.03,748.75,21231482
2021-03-22T00:00:00+05:30,747.45,747.45,730.2,734.58,14011932
2021-03-23T00:00:00+05:30,735.0,753.73,734.55,750.08,19759570
2021-03-24T00:00:00+05:30,745.45,753.23,735.5,739.4,16368412
2021-03-25T00:00:00+05:30,745.1,747.78,725.13,731.68,23959232
2021-03-26T00:00:00+05:30,747.0,749.5,737.0,745.65,11999378
2021-03-30T00:00:00+05:30,753.33,781.28,750.78,774.4,25602604
2021-03-31T00:00:00+05:30,774.0,774.0,744.0,747.4,30764892
2021-04-01T00:00:00+05:30,749.7,749.7,732.5,746.25,35746906
2021-04-05T00:00:00+05:30,740.0,742.5,715.5,724.8,15989772
2021-04-06T00:00:00+05:30,730.0,731.33,716.33,720.13,15072740
2021-04-07T00:00:00+05:30,719.65,728.35,710.78,723.6,25084802
2021-04-08T00:00:00+05:30,726.5,730.45,715.25,716.4,17605448
2021-04-09T00:00:00+05:30,713.0,716.4,707.55,710.88,28151836
2021-04-12T00:00:00+05:30,696.5,699.5,676.5,683.53,22546530
2021-04-13T00:00:00+05:30,684.0,703.23,680.5,700.18,18594934
2021-04-15T00:00:00+05:30,702.5,718.35,695.5,715.05,34442920
2021-04-16T00:00:00+05:30,717.48,722.5,711.75,714.33,15603052
2021-04-19T00:00:00+05:30,695.0,708.85,686.15,706.2,24057918
2021-04-20T00:00:00+05:30,712.5,713.2,691.98,695.7,23181010
2021-04-22T00:00:00+05:30,690.0,713.4,685.53,711.25,38480266
2021-04-23T00:00:00+05:30,704.5,717.3,700.1,707.08,22706576
2021-04-26T00:00:00+05:30,706.5,714.5,701.38,702.4,30165998
2021-04-27T00:00:00+05:30,703.63,721.0,702.4,719.35,20589310
2021-04-28T00:00:00+05:30,718.13,739.5,715.5,738.4,24102728
2021-04-29T00:00:00+05:30,737.5,751.83,730.5,735.83,24076798
2021-04-30T00:00:00+05:30,722.5,726.9,703.75,706.15,35215700
2021-05-03T00:00:00+05:30,696.5,710.95,688.65,707.23,22471230
2021-05-04T00:00:00+05:30,704.98,711.5,691.65,694.18,21482818
2021-05-05T00:00:00+05:30,700.5,704.8,690.85,701.3,14418636
2021-05-06T00:00:00+05:30,703.8,705.4,697.5,700.45,11474298
2021-05-07T00:00:00+05:30,706.48,712.48,705.13,707.38,12046244
2021-05-10T00:00:00+05:30,713.5,715.0,706.4,709.93,11058310
2021-05-11T00:00:00+05:30,698.0,712.1,697.53,701.78,14515364
2021-05-12T00:00:00+05:30,699.88,704.3,694.43,699.75,13771812
2021-05-14T00:00:00+05:30,697.18,699.45,691.18,693.43,10600808
2021-05-17T00:00:00+05:30,697.58,721.3,690.65,720.13,15111164
2021-05-18T00:00:00+05:30,729.48,741.38,727.5,738.35,22158204
2021-05-19T00:00:00+05:30,735.1,739.43,726.28,729.1,10130026
2021-05-20T00:00:00+05:30,729.18,732.95,714.25,716.4,10681784
2021-05-21T00:00:00+05:30,721.5,750.95,721.5,748.65,19328334
2021-05-24T00:00:00+05:30,751.63,760.23,749.25,754.98,22133946
2021-05-25T00:00:00+05:30,755.25,756.88,735.25,739.48,19234548
2021-05-26T00:00:00+05:30,740.0,743.5,735.0,738.53,12280364
2021-05-27T00:00:00+05:30,736.55,744.5,731.23,741.33,20435110
2021-05-28T00:00:00+05:30,745.45,756.5,739.38,753.88,17746524
2021-05-31T00:00:00+05:30,750.0,759.75,743.75,757.93,15659246
