datetime,open,high,low,close,volume
2021-03-09T00:00:00+05:30,4528.95,4542.65,4424.2,4463.95,0
2021-03-10T00:00:00+05:30,4500.3,4501.1,4448.8,4491.8,0
2021-03-12T00:00:00+05:30,4535.8,4551.3,4444.5,4469.1,0
2021-03-15T00:00:00+05:30,4491.25,4491.5,4397.0,4476.25,0
2021-03-16T00:00:00+05:30,4495.1,4504.4,4461.15,4473.6,0
2021-03-17T00:00:00+05:30,4475.2,4477.85,4356.5,4365.85,0
2021-03-18T00:00:00+05:30,4409.2,4432.75,4310.45,4331.5,0
2021-03-19T00:00:00+05:30,4299.7,4447.75,4229.1,4435.15,0
2021-03-22T00:00:00+05:30,4457.05,4490.4,4433.85,4480.5,0
2021-03-23T00:00:00+05:30,4494.7,4518.6,4481.05,4507.85,0
2021-03-24T00:00:00+05:30,4474.9,4491.75,4411.65,4417.65,0
2021-03-25T00:00:00+05:30,4429.6,4433.85,4309.0,4337.1,0
2021-03-26T00:00:00+05:30,4382.65,4408.95,4361.3,4399.3,0
2021-03-30T00:00:00+05:30,4447.35,4496.75,4440.4,4476.7,0
2021-03-31T00:00:00+05:30,4472.35,4505.6,4454.55,4473.75,0
2021-04-01T00:00:00+05:30,4498.8,4599.35,4498.25,4590.25,0
2021-04-05T00:00:00+05:30,4585.35,4605.25,4488.75,4563.25,0
2021-04-06T00:00:00+05:30,4585.35,4604.55,4552.45,4589.25,0
2021-04-07T00:00:00+05:30,4604.5,4649.05,4595.1,4630.8,0
2021-04-08T00:00:00+05:30,4650.6,4760.15,4649.8,4722.05,0
2021-04-09T00:00:00+05:30,4741.1,4744.2,4646.75,4674.35,0
2021-04-12T00:00:00+05:30,4597.65,4601.3,4430.95,4448.0,0
2021-04-13T00:00:00+05:30,4462.2,4540.95,4457.4,4534.35,0
2021-04-15T00:00:00+05:30,4558.85,4612.05,4481.55,4543.5,0
2021-04-16T00:00:00+05:30,4551.5,4624.0,4538.2,4589.1,0
2021-04-19T00:00:00+05:30,4480.25,4511.3,4444.4,4491.35,0
2021-04-20T00:00:00+05:30,4543.2,4566.25,4427.65,4460.6,0
2021-04-22T00:00:00+05:30,4447.7,4506.4,4423.2,4483.25,0
2021-04-23T00:00:00+05:30,4482.3,4520.35,4443.35,4480.25,0
2021-04-26T00:00:00+05:30,4520.25,4562.15,4515.65,4543.65,0
2021-04-27T00:00:00+05:30,4560.4,4626.5,4556.0,4620.55,0
2021-04-28T00:00:00+05:30,4647.4,4653.0,4610.8,4632.25,0
